country_code,date,indicator_value,country_id,country_value,gdp
TTO,2018,GDP per capita (current US$),TT,Trinidad and Tobago,"$16,164.16"
TTO,2017,GDP per capita (current US$),TT,Trinidad and Tobago,"$16,094.67"
TTO,2016,GDP per capita (current US$),TT,Trinidad and Tobago,"$15,991.11"
TTO,2015,GDP per capita (current US$),TT,Trinidad and Tobago,"$18,389.53"
TTO,2014,GDP per capita (current US$),TT,Trinidad and Tobago,"$20,327.98"
TTO,2013,GDP per capita (current US$),TT,Trinidad and Tobago,"$19,821.53"
TTO,2012,GDP per capita (current US$),TT,Trinidad and Tobago,"$18,961.23"
TTO,2011,GDP per capita (current US$),TT,Trinidad and Tobago,"$17,910.32"
TTO,2010,GDP per capita (current US$),TT,Trinidad and Tobago,"$15,711.56"
TTO,2009,GDP per capita (current US$),TT,Trinidad and Tobago,"$13,682.76"
TTO,2008,GDP per capita (current US$),TT,Trinidad and Tobago,"$20,011.15"
TTO,2007,GDP per capita (current US$),TT,Trinidad and Tobago,"$15,627.29"
TTO,2006,GDP per capita (current US$),TT,Trinidad and Tobago,"$13,340.92"
TTO,2005,GDP per capita (current US$),TT,Trinidad and Tobago,"$11,673.78"
TTO,2004,GDP per capita (current US$),TT,Trinidad and Tobago,"$9,756.50"
TTO,2003,GDP per capita (current US$),TT,Trinidad and Tobago,"$8,352.46"
TTO,2002,GDP per capita (current US$),TT,Trinidad and Tobago,"$6,692.80"
TTO,2001,GDP per capita (current US$),TT,Trinidad and Tobago,"$6,592.78"
TTO,2000,GDP per capita (current US$),TT,Trinidad and Tobago,"$6,120.94"
TTO,1999,GDP per capita (current US$),TT,Trinidad and Tobago,"$5,130.87"
TTO,1998,GDP per capita (current US$),TT,Trinidad and Tobago,"$4,569.65"
TTO,1997,GDP per capita (current US$),TT,Trinidad and Tobago,"$4,352.81"
TTO,1996,GDP per capita (current US$),TT,Trinidad and Tobago,"$4,385.10"
TTO,1995,GDP per capita (current US$),TT,Trinidad and Tobago,"$4,074.88"
TTO,1994,GDP per capita (current US$),TT,Trinidad and Tobago,"$3,801.47"
TTO,1993,GDP per capita (current US$),TT,Trinidad and Tobago,"$3,608.64"
TTO,1992,GDP per capita (current US$),TT,Trinidad and Tobago,"$4,231.46"
TTO,1991,GDP per capita (current US$),TT,Trinidad and Tobago,"$4,159.07"
TTO,1990,GDP per capita (current US$),TT,Trinidad and Tobago,"$4,001.52"
TTO,1989,GDP per capita (current US$),TT,Trinidad and Tobago,"$3,441.35"
TTO,1988,GDP per capita (current US$),TT,Trinidad and Tobago,"$3,612.99"
TTO,1987,GDP per capita (current US$),TT,Trinidad and Tobago,"$3,896.06"
TTO,1986,GDP per capita (current US$),TT,Trinidad and Tobago,"$3,941.60"
TTO,1985,GDP per capita (current US$),TT,Trinidad and Tobago,"$6,147.70"
TTO,1984,GDP per capita (current US$),TT,Trinidad and Tobago,"$6,547.46"
TTO,1983,GDP per capita (current US$),TT,Trinidad and Tobago,"$6,628.47"
TTO,1982,GDP per capita (current US$),TT,Trinidad and Tobago,"$7,034.95"
TTO,1981,GDP per capita (current US$),TT,Trinidad and Tobago,"$6,118.94"
TTO,1980,GDP per capita (current US$),TT,Trinidad and Tobago,"$5,528.95"
TTO,1979,GDP per capita (current US$),TT,Trinidad and Tobago,"$4,137.71"
TTO,1978,GDP per capita (current US$),TT,Trinidad and Tobago,"$3,248.62"
TTO,1977,GDP per capita (current US$),TT,Trinidad and Tobago,"$2,901.62"
TTO,1976,GDP per capita (current US$),TT,Trinidad and Tobago,"$2,341.88"
TTO,1975,GDP per capita (current US$),TT,Trinidad and Tobago,"$2,317.48"
TTO,1974,GDP per capita (current US$),TT,Trinidad and Tobago,"$1,962.94"
TTO,1973,GDP per capita (current US$),TT,Trinidad and Tobago,"$1,274.93"
TTO,1972,GDP per capita (current US$),TT,Trinidad and Tobago,"$1,069.45"
TTO,1971,GDP per capita (current US$),TT,Trinidad and Tobago,$896.64
TTO,1970,GDP per capita (current US$),TT,Trinidad and Tobago,$831.08
TTO,1969,GDP per capita (current US$),TT,Trinidad and Tobago,$796.21
TTO,1968,GDP per capita (current US$),TT,Trinidad and Tobago,$784.23
TTO,1967,GDP per capita (current US$),TT,Trinidad and Tobago,$797.32
TTO,1966,GDP per capita (current US$),TT,Trinidad and Tobago,$767.81
TTO,1965,GDP per capita (current US$),TT,Trinidad and Tobago,$793.32
TTO,1964,GDP per capita (current US$),TT,Trinidad and Tobago,$779.39
TTO,1963,GDP per capita (current US$),TT,Trinidad and Tobago,$755.56
TTO,1962,GDP per capita (current US$),TT,Trinidad and Tobago,$702.56
TTO,1961,GDP per capita (current US$),TT,Trinidad and Tobago,$676.23
TTO,1960,GDP per capita (current US$),TT,Trinidad and Tobago,$632.39
TUN,2021,GDP per capita (current US$),TN,Tunisia,"$3,807.14"
TUN,2020,GDP per capita (current US$),TN,Tunisia,"$3,497.68"
TUN,2019,GDP per capita (current US$),TN,Tunisia,"$3,477.88"
TUN,2018,GDP per capita (current US$),TN,Tunisia,"$3,577.12"
TUN,2017,GDP per capita (current US$),TN,Tunisia,"$3,569.76"
TUN,2016,GDP per capita (current US$),TN,Tunisia,"$3,796.17"
TUN,2015,GDP per capita (current US$),TN,Tunisia,"$3,960.98"
TUN,2014,GDP per capita (current US$),TN,Tunisia,"$4,398.57"
TUN,2013,GDP per capita (current US$),TN,Tunisia,"$4,308.23"
TUN,2012,GDP per capita (current US$),TN,Tunisia,"$4,233.89"
TUN,2011,GDP per capita (current US$),TN,Tunisia,"$4,361.90"
TUN,2010,GDP per capita (current US$),TN,Tunisia,"$4,241.01"
TUN,2009,GDP per capita (current US$),TN,Tunisia,"$4,029.39"
TUN,2008,GDP per capita (current US$),TN,Tunisia,"$4,200.32"
TUN,2007,GDP per capita (current US$),TN,Tunisia,"$3,677.94"
TUN,2006,GDP per capita (current US$),TN,Tunisia,"$3,279.16"
TUN,2005,GDP per capita (current US$),TN,Tunisia,"$3,106.66"
TUN,2004,GDP per capita (current US$),TN,Tunisia,"$3,029.77"
TUN,2003,GDP per capita (current US$),TN,Tunisia,"$2,693.11"
TUN,2002,GDP per capita (current US$),TN,Tunisia,"$2,292.54"
TUN,2001,GDP per capita (current US$),TN,Tunisia,"$2,207.68"
TUN,2000,GDP per capita (current US$),TN,Tunisia,"$2,170.48"
TUN,1999,GDP per capita (current US$),TN,Tunisia,"$2,344.05"
TUN,1998,GDP per capita (current US$),TN,Tunisia,"$2,253.08"
TUN,1997,GDP per capita (current US$),TN,Tunisia,"$2,170.59"
TUN,1996,GDP per capita (current US$),TN,Tunisia,"$2,077.01"
TUN,1995,GDP per capita (current US$),TN,Tunisia,"$1,940.03"
TUN,1994,GDP per capita (current US$),TN,Tunisia,"$1,709.75"
TUN,1993,GDP per capita (current US$),TN,Tunisia,"$1,627.34"
TUN,1992,GDP per capita (current US$),TN,Tunisia,"$1,760.55"
TUN,1991,GDP per capita (current US$),TN,Tunisia,"$1,516.29"
TUN,1990,GDP per capita (current US$),TN,Tunisia,"$1,456.22"
TUN,1989,GDP per capita (current US$),TN,Tunisia,"$1,223.55"
TUN,1988,GDP per capita (current US$),TN,Tunisia,"$1,251.28"
TUN,1987,GDP per capita (current US$),TN,Tunisia,"$1,231.38"
TUN,1986,GDP per capita (current US$),TN,Tunisia,"$1,174.93"
TUN,1985,GDP per capita (current US$),TN,Tunisia,"$1,124.94"
TUN,1984,GDP per capita (current US$),TN,Tunisia,"$1,134.05"
TUN,1983,GDP per capita (current US$),TN,Tunisia,"$1,177.53"
TUN,1982,GDP per capita (current US$),TN,Tunisia,"$1,176.20"
TUN,1981,GDP per capita (current US$),TN,Tunisia,"$1,249.77"
TUN,1980,GDP per capita (current US$),TN,Tunisia,"$1,329.27"
TUN,1979,GDP per capita (current US$),TN,Tunisia,"$1,120.32"
TUN,1978,GDP per capita (current US$),TN,Tunisia,$954.14
TUN,1977,GDP per capita (current US$),TN,Tunisia,$838.59
TUN,1976,GDP per capita (current US$),TN,Tunisia,$760.19
TUN,1975,GDP per capita (current US$),TN,Tunisia,$750.31
TUN,1974,GDP per capita (current US$),TN,Tunisia,$631.72
TUN,1973,GDP per capita (current US$),TN,Tunisia,$499.81
TUN,1972,GDP per capita (current US$),TN,Tunisia,$420.57
TUN,1971,GDP per capita (current US$),TN,Tunisia,$325.20
TUN,1970,GDP per capita (current US$),TN,Tunisia,$285.14
TUN,1969,GDP per capita (current US$),TN,Tunisia,$262.43
TUN,1968,GDP per capita (current US$),TN,Tunisia,$253.85
TUN,1967,GDP per capita (current US$),TN,Tunisia,$232.92
TUN,1966,GDP per capita (current US$),TN,Tunisia,$228.83
TUN,1965,GDP per capita (current US$),TN,Tunisia,$222.34
TUN,1964,GDP per capita (current US$),TN,Tunisia,$nan
TUN,1963,GDP per capita (current US$),TN,Tunisia,$nan
TUN,1962,GDP per capita (current US$),TN,Tunisia,$nan
TUN,1961,GDP per capita (current US$),TN,Tunisia,$nan
TUN,1960,GDP per capita (current US$),TN,Tunisia,$nan
TUR,2021,GDP per capita (current US$),TR,Turkiye,"$9,661.24"
TUR,2020,GDP per capita (current US$),TR,Turkiye,"$8,561.07"
TUR,2019,GDP per capita (current US$),TR,Turkiye,"$9,103.04"
TUR,2018,GDP per capita (current US$),TR,Turkiye,"$9,400.78"
TUR,2017,GDP per capita (current US$),TR,Turkiye,"$10,464.10"
TUR,2016,GDP per capita (current US$),TR,Turkiye,"$10,734.38"
TUR,2015,GDP per capita (current US$),TR,Turkiye,"$10,851.95"
TUR,2014,GDP per capita (current US$),TR,Turkiye,"$12,020.58"
TUR,2013,GDP per capita (current US$),TR,Turkiye,"$12,507.59"
TUR,2012,GDP per capita (current US$),TR,Turkiye,"$11,697.48"
TUR,2011,GDP per capita (current US$),TR,Turkiye,"$11,308.06"
TUR,2010,GDP per capita (current US$),TR,Turkiye,"$10,615.33"
TUR,2009,GDP per capita (current US$),TR,Turkiye,"$8,989.50"
TUR,2008,GDP per capita (current US$),TR,Turkiye,"$10,802.78"
TUR,2007,GDP per capita (current US$),TR,Turkiye,"$9,668.63"
TUR,2006,GDP per capita (current US$),TR,Turkiye,"$8,003.55"
TUR,2005,GDP per capita (current US$),TR,Turkiye,"$7,369.34"
TUR,2004,GDP per capita (current US$),TR,Turkiye,"$6,031.95"
TUR,2003,GDP per capita (current US$),TR,Turkiye,"$4,704.73"
TUR,2002,GDP per capita (current US$),TR,Turkiye,"$3,640.83"
TUR,2001,GDP per capita (current US$),TR,Turkiye,"$3,100.43"
TUR,2000,GDP per capita (current US$),TR,Turkiye,"$4,278.39"
TUR,1999,GDP per capita (current US$),TR,Turkiye,"$4,057.66"
TUR,1998,GDP per capita (current US$),TR,Turkiye,"$4,433.77"
TUR,1997,GDP per capita (current US$),TR,Turkiye,"$3,097.95"
TUR,1996,GDP per capita (current US$),TR,Turkiye,"$3,009.86"
TUR,1995,GDP per capita (current US$),TR,Turkiye,"$2,857.85"
TUR,1994,GDP per capita (current US$),TR,Turkiye,"$2,241.29"
TUR,1993,GDP per capita (current US$),TR,Turkiye,"$3,144.54"
TUR,1992,GDP per capita (current US$),TR,Turkiye,"$2,814.45"
TUR,1991,GDP per capita (current US$),TR,Turkiye,"$2,711.94"
TUR,1990,GDP per capita (current US$),TR,Turkiye,"$2,773.65"
TUR,1989,GDP per capita (current US$),TR,Turkiye,"$2,010.00"
TUR,1988,GDP per capita (current US$),TR,Turkiye,"$1,737.95"
TUR,1987,GDP per capita (current US$),TR,Turkiye,"$1,700.93"
TUR,1986,GDP per capita (current US$),TR,Turkiye,"$1,507.81"
TUR,1985,GDP per capita (current US$),TR,Turkiye,"$1,367.24"
TUR,1984,GDP per capita (current US$),TR,Turkiye,"$1,247.02"
TUR,1983,GDP per capita (current US$),TR,Turkiye,"$1,311.57"
TUR,1982,GDP per capita (current US$),TR,Turkiye,"$1,404.71"
TUR,1981,GDP per capita (current US$),TR,Turkiye,"$1,579.30"
TUR,1980,GDP per capita (current US$),TR,Turkiye,"$1,561.01"
TUR,1979,GDP per capita (current US$),TR,Turkiye,"$2,068.38"
TUR,1978,GDP per capita (current US$),TR,Turkiye,"$1,539.26"
TUR,1977,GDP per capita (current US$),TR,Turkiye,"$1,417.96"
TUR,1976,GDP per capita (current US$),TR,Turkiye,"$1,262.45"
TUR,1975,GDP per capita (current US$),TR,Turkiye,"$1,128.30"
TUR,1974,GDP per capita (current US$),TR,Turkiye,$917.81
TUR,1973,GDP per capita (current US$),TR,Turkiye,$674.07
TUR,1972,GDP per capita (current US$),TR,Turkiye,$547.47
TUR,1971,GDP per capita (current US$),TR,Turkiye,$447.61
TUR,1970,GDP per capita (current US$),TR,Turkiye,$480.77
TUR,1969,GDP per capita (current US$),TR,Turkiye,$560.64
TUR,1968,GDP per capita (current US$),TR,Turkiye,$516.47
TUR,1967,GDP per capita (current US$),TR,Turkiye,$473.69
TUR,1966,GDP per capita (current US$),TR,Turkiye,$438.26
TUR,1965,GDP per capita (current US$),TR,Turkiye,$381.41
TUR,1964,GDP per capita (current US$),TR,Turkiye,$365.13
TUR,1963,GDP per capita (current US$),TR,Turkiye,$347.18
TUR,1962,GDP per capita (current US$),TR,Turkiye,$307.31
TUR,1961,GDP per capita (current US$),TR,Turkiye,$282.74
TUR,1960,GDP per capita (current US$),TR,Turkiye,$508.29
TKM,2021,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,2020,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,2019,GDP per capita (current US$),TM,Turkmenistan,"$7,344.65"
TKM,2018,GDP per capita (current US$),TM,Turkmenistan,"$6,721.35"
TKM,2017,GDP per capita (current US$),TM,Turkmenistan,"$6,354.53"
TKM,2016,GDP per capita (current US$),TM,Turkmenistan,"$6,163.25"
TKM,2015,GDP per capita (current US$),TM,Turkmenistan,"$6,208.30"
TKM,2014,GDP per capita (current US$),TM,Turkmenistan,"$7,685.51"
TKM,2013,GDP per capita (current US$),TM,Turkmenistan,"$7,049.80"
TKM,2012,GDP per capita (current US$),TM,Turkmenistan,"$6,441.89"
TKM,2011,GDP per capita (current US$),TM,Turkmenistan,"$5,453.16"
TKM,2010,GDP per capita (current US$),TM,Turkmenistan,"$4,286.88"
TKM,2009,GDP per capita (current US$),TM,Turkmenistan,"$3,901.67"
TKM,2008,GDP per capita (current US$),TM,Turkmenistan,"$3,778.67"
TKM,2007,GDP per capita (current US$),TM,Turkmenistan,"$2,520.29"
TKM,2006,GDP per capita (current US$),TM,Turkmenistan,"$2,074.41"
TKM,2005,GDP per capita (current US$),TM,Turkmenistan,"$1,658.67"
TKM,2004,GDP per capita (current US$),TM,Turkmenistan,"$1,418.81"
TKM,2003,GDP per capita (current US$),TM,Turkmenistan,"$1,256.06"
TKM,2002,GDP per capita (current US$),TM,Turkmenistan,$949.57
TKM,2001,GDP per capita (current US$),TM,Turkmenistan,$762.62
TKM,2000,GDP per capita (current US$),TM,Turkmenistan,$635.71
TKM,1999,GDP per capita (current US$),TM,Turkmenistan,$544.44
TKM,1998,GDP per capita (current US$),TM,Turkmenistan,$587.99
TKM,1997,GDP per capita (current US$),TM,Turkmenistan,$561.53
TKM,1996,GDP per capita (current US$),TM,Turkmenistan,$553.06
TKM,1995,GDP per capita (current US$),TM,Turkmenistan,$587.28
TKM,1994,GDP per capita (current US$),TM,Turkmenistan,$619.67
TKM,1993,GDP per capita (current US$),TM,Turkmenistan,$788.56
TKM,1992,GDP per capita (current US$),TM,Turkmenistan,$815.14
TKM,1991,GDP per capita (current US$),TM,Turkmenistan,$839.42
TKM,1990,GDP per capita (current US$),TM,Turkmenistan,$856.95
TKM,1989,GDP per capita (current US$),TM,Turkmenistan,$830.51
TKM,1988,GDP per capita (current US$),TM,Turkmenistan,$853.88
TKM,1987,GDP per capita (current US$),TM,Turkmenistan,$681.08
TKM,1986,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1985,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1984,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1983,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1982,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1981,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1980,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1979,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1978,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1977,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1976,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1975,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1974,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1973,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1972,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1971,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1970,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1969,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1968,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1967,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1966,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1965,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1964,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1963,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1962,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1961,GDP per capita (current US$),TM,Turkmenistan,$nan
TKM,1960,GDP per capita (current US$),TM,Turkmenistan,$nan
TCA,2021,GDP per capita (current US$),TC,Turks and Caicos Islands,"$20,908.58"
TCA,2020,GDP per capita (current US$),TC,Turks and Caicos Islands,"$20,882.26"
TCA,2019,GDP per capita (current US$),TC,Turks and Caicos Islands,"$27,795.15"
TCA,2018,GDP per capita (current US$),TC,Turks and Caicos Islands,"$26,831.97"
TCA,2017,GDP per capita (current US$),TC,Turks and Caicos Islands,"$25,659.20"
TCA,2016,GDP per capita (current US$),TC,Turks and Caicos Islands,"$26,995.03"
TCA,2015,GDP per capita (current US$),TC,Turks and Caicos Islands,"$25,783.29"
TCA,2014,GDP per capita (current US$),TC,Turks and Caicos Islands,"$24,040.87"
TCA,2013,GDP per capita (current US$),TC,Turks and Caicos Islands,"$22,451.57"
TCA,2012,GDP per capita (current US$),TC,Turks and Caicos Islands,"$22,666.41"
TCA,2011,GDP per capita (current US$),TC,Turks and Caicos Islands,"$23,649.71"
TCA,2010,GDP per capita (current US$),TC,Turks and Caicos Islands,"$23,103.94"
TCA,2009,GDP per capita (current US$),TC,Turks and Caicos Islands,"$24,602.91"
TCA,2008,GDP per capita (current US$),TC,Turks and Caicos Islands,"$31,459.54"
TCA,2007,GDP per capita (current US$),TC,Turks and Caicos Islands,"$29,446.08"
TCA,2006,GDP per capita (current US$),TC,Turks and Caicos Islands,"$28,728.57"
TCA,2005,GDP per capita (current US$),TC,Turks and Caicos Islands,"$24,115.27"
TCA,2004,GDP per capita (current US$),TC,Turks and Caicos Islands,"$21,233.93"
TCA,2003,GDP per capita (current US$),TC,Turks and Caicos Islands,"$18,848.78"
TCA,2002,GDP per capita (current US$),TC,Turks and Caicos Islands,"$17,803.08"
TCA,2001,GDP per capita (current US$),TC,Turks and Caicos Islands,"$18,323.87"
TCA,2000,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1999,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1998,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1997,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1996,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1995,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1994,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1993,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1992,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1991,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1990,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1989,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1988,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1987,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1986,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1985,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1984,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1983,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1982,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1981,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1980,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1979,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1978,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1977,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1976,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1975,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1974,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1973,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1972,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1971,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1970,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1969,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1968,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1967,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1966,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1965,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1964,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1963,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1962,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1961,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TCA,1960,GDP per capita (current US$),TC,Turks and Caicos Islands,$nan
TUV,2021,GDP per capita (current US$),TV,Tuvalu,"$5,632.00"
TUV,2020,GDP per capita (current US$),TV,Tuvalu,"$4,973.77"
TUV,2019,GDP per capita (current US$),TV,Tuvalu,"$4,949.17"
TUV,2018,GDP per capita (current US$),TV,Tuvalu,"$4,401.13"
TUV,2017,GDP per capita (current US$),TV,Tuvalu,"$4,175.99"
TUV,2016,GDP per capita (current US$),TV,Tuvalu,"$3,836.11"
TUV,2015,GDP per capita (current US$),TV,Tuvalu,"$3,384.36"
TUV,2014,GDP per capita (current US$),TV,Tuvalu,"$3,556.26"
TUV,2013,GDP per capita (current US$),TV,Tuvalu,"$3,537.05"
TUV,2012,GDP per capita (current US$),TV,Tuvalu,"$3,624.99"
TUV,2011,GDP per capita (current US$),TV,Tuvalu,"$3,663.13"
TUV,2010,GDP per capita (current US$),TV,Tuvalu,"$3,043.05"
TUV,2009,GDP per capita (current US$),TV,Tuvalu,"$2,697.61"
TUV,2008,GDP per capita (current US$),TV,Tuvalu,"$3,102.98"
TUV,2007,GDP per capita (current US$),TV,Tuvalu,"$2,803.18"
TUV,2006,GDP per capita (current US$),TV,Tuvalu,"$2,402.43"
TUV,2005,GDP per capita (current US$),TV,Tuvalu,"$2,311.29"
TUV,2004,GDP per capita (current US$),TV,Tuvalu,"$2,328.41"
TUV,2003,GDP per capita (current US$),TV,Tuvalu,"$2,012.47"
TUV,2002,GDP per capita (current US$),TV,Tuvalu,"$1,752.77"
TUV,2001,GDP per capita (current US$),TV,Tuvalu,"$1,451.52"
TUV,2000,GDP per capita (current US$),TV,Tuvalu,"$1,564.04"
TUV,1999,GDP per capita (current US$),TV,Tuvalu,"$1,419.83"
TUV,1998,GDP per capita (current US$),TV,Tuvalu,"$1,324.23"
TUV,1997,GDP per capita (current US$),TV,Tuvalu,"$1,318.89"
TUV,1996,GDP per capita (current US$),TV,Tuvalu,"$1,283.41"
TUV,1995,GDP per capita (current US$),TV,Tuvalu,"$1,150.33"
TUV,1994,GDP per capita (current US$),TV,Tuvalu,"$1,138.91"
TUV,1993,GDP per capita (current US$),TV,Tuvalu,"$1,011.95"
TUV,1992,GDP per capita (current US$),TV,Tuvalu,"$1,029.26"
TUV,1991,GDP per capita (current US$),TV,Tuvalu,"$1,001.19"
TUV,1990,GDP per capita (current US$),TV,Tuvalu,$961.06
TUV,1989,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1988,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1987,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1986,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1985,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1984,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1983,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1982,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1981,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1980,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1979,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1978,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1977,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1976,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1975,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1974,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1973,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1972,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1971,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1970,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1969,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1968,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1967,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1966,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1965,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1964,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1963,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1962,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1961,GDP per capita (current US$),TV,Tuvalu,$nan
TUV,1960,GDP per capita (current US$),TV,Tuvalu,$nan
UGA,2021,GDP per capita (current US$),UG,Uganda,$883.89
UGA,2020,GDP per capita (current US$),UG,Uganda,$846.77
UGA,2019,GDP per capita (current US$),UG,Uganda,$823.14
UGA,2018,GDP per capita (current US$),UG,Uganda,$793.13
UGA,2017,GDP per capita (current US$),UG,Uganda,$766.18
UGA,2016,GDP per capita (current US$),UG,Uganda,$753.68
UGA,2015,GDP per capita (current US$),UG,Uganda,$864.18
UGA,2014,GDP per capita (current US$),UG,Uganda,$897.51
UGA,2013,GDP per capita (current US$),UG,Uganda,$819.76
UGA,2012,GDP per capita (current US$),UG,Uganda,$796.71
UGA,2011,GDP per capita (current US$),UG,Uganda,$837.10
UGA,2010,GDP per capita (current US$),UG,Uganda,$824.74
UGA,2009,GDP per capita (current US$),UG,Uganda,$799.93
UGA,2008,GDP per capita (current US$),UG,Uganda,$473.30
UGA,2007,GDP per capita (current US$),UG,Uganda,$401.71
UGA,2006,GDP per capita (current US$),UG,Uganda,$346.77
UGA,2005,GDP per capita (current US$),UG,Uganda,$330.60
UGA,2004,GDP per capita (current US$),UG,Uganda,$292.47
UGA,2003,GDP per capita (current US$),UG,Uganda,$250.69
